ID_Accident,Rue,Cause,Type_Vehicule,Profession_Conducteur,Gravite,Heure,Age_Conducteur,Sexe_Conducteur,Date,Annee,Mois,Mois_Nom,Jour_Semaine,Latitude,Longitude,Conditions_Meteo
ACC-02308,Avenue Amadou Ahidjo,Infrastructure déficiente,Véhicule tourisme,Particulier,Mortels,18,18,Homme,2023-03-01,2023,3,March,Mercredi,3.866,11.518,Pluie
ACC-02309,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Autre,Dommages matériels,16,28,Homme,2020-12-22,2020,12,December,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-02310,Carrefour J'aime mon pays,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,20,57,Homme,2024-07-29,2024,7,July,Lundi,3.8659711733356867,11.515636718507722,Pluie
ACC-02311,Carrefour Pharmacie du Soleil,Excès de vitesse,Bus,Chauffeur professionnel,Dommages matériels,21,59,Homme,2022-12-01,2022,12,December,Jeudi,3.8671058413609636,11.516773975142678,Pluie
ACC-02312,Rue de Natchigal,Défaillance technique,Taxi,Transporteur,Dommages matériels,8,60,Homme,2023-08-21,2023,8,August,Lundi,3.862,11.519,Clair
ACC-02313,Carrefour Pharmacie du Soleil,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,16,36,Homme,2022-10-26,2022,10,October,Mercredi,3.8671058413609636,11.516773975142678,Clair
ACC-02314,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Transporteur,Dommages matériels,18,48,Homme,2020-11-24,2020,11,November,Mardi,3.866,11.518,Pluie
ACC-02315,Rue de Natchigal,Utilisation du téléphone,Véhicule tourisme,Autre,Dommages matériels,3,18,Homme,2023-04-08,2023,4,April,Samedi,3.862,11.519,Clair
ACC-02316,Carrefour Poste Centrale,Infrastructure déficiente,Bus,Particulier,Dommages matériels,19,18,Homme,2024-12-28,2024,12,December,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-02317,Carrefour J'aime mon pays,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,16,30,Femme,2022-06-29,2022,6,June,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-02318,Boulevard du 20 Mai,Utilisation du téléphone,Véhicule utilitaire,Particulier,Dommages matériels,20,47,Homme,2020-12-03,2020,12,December,Jeudi,3.864269053436714,11.517238307980946,Clair
ACC-02319,Boulevard du 20 Mai,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,9,28,Homme,2024-10-16,2024,10,October,Mercredi,3.864269053436714,11.517238307980946,Brouillard
ACC-02320,Boulevard du 20 Mai,Excès de vitesse,Moto,Particulier,Mortels,18,47,Homme,2022-12-28,2022,12,December,Mercredi,3.864269053436714,11.517238307980946,Pluie
ACC-02321,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,20,18,Femme,2022-05-31,2022,5,May,Mardi,3.862,11.519,Clair
ACC-02322,Avenue Amadou Ahidjo,Excès de vitesse,Taxi,Transporteur,Mortels,19,36,Femme,2021-06-22,2021,6,June,Mardi,3.866,11.518,Nuit
ACC-02323,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,17,43,Homme,2022-01-06,2022,1,January,Jeudi,3.866,11.518,Clair
ACC-02324,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,11,46,Homme,2024-03-10,2024,3,March,Dimanche,3.8659711733356867,11.515636718507722,Pluie
ACC-02325,Avenue de l'Indépendance,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,17,28,Homme,2024-11-04,2024,11,November,Lundi,3.863,11.521,Brouillard
ACC-02326,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,16,35,Homme,2024-02-18,2024,2,February,Dimanche,3.862,11.519,Brouillard
ACC-02327,Avenue de l'Indépendance,Non-respect des priorités,Véhicule tourisme,Particulier,Dommages matériels,0,18,Homme,2021-03-18,2021,3,March,Jeudi,3.863,11.521,Clair
ACC-02328,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,12,33,Homme,2022-07-12,2022,7,July,Mardi,3.861742800875151,11.520971943019246,Pluie
ACC-02329,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Transporteur,Blessures corporelles,12,51,Homme,2022-07-08,2022,7,July,Vendredi,3.866,11.518,Clair
ACC-02330,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,6,31,Homme,2020-02-20,2020,2,February,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-02331,Carrefour J'aime mon pays,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,14,23,Homme,2020-05-28,2020,5,May,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-02332,Carrefour Poste Centrale,Utilisation du téléphone,Moto,Autre,Mortels,10,46,Homme,2024-05-29,2024,5,May,Mercredi,3.861742800875151,11.520971943019246,Pluie
ACC-02333,Avenue Amadou Ahidjo,Non-respect des priorités,Moto,Chauffeur professionnel,Blessures corporelles,14,69,Homme,2023-01-20,2023,1,January,Vendredi,3.866,11.518,Clair
ACC-02334,Avenue Amadou Ahidjo,Excès de vitesse,Taxi,Autre,Mortels,21,67,Homme,2021-01-02,2021,1,January,Samedi,3.866,11.518,Clair
ACC-02335,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,10,38,Homme,2021-08-02,2021,8,August,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-02336,Boulevard du 20 Mai,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,10,46,Homme,2024-11-05,2024,11,November,Mardi,3.864269053436714,11.517238307980946,Clair
ACC-02337,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,19,59,Homme,2021-10-17,2021,10,October,Dimanche,3.8671058413609636,11.516773975142678,Clair
ACC-02338,Boulevard du 20 Mai,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,17,38,Homme,2020-03-16,2020,3,March,Lundi,3.864269053436714,11.517238307980946,Nuit
ACC-02339,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,10,41,Homme,2023-01-14,2023,1,January,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-02340,Boulevard du 20 Mai,Excès de vitesse,Taxi,Transporteur,Dommages matériels,10,30,Femme,2020-08-14,2020,8,August,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-02341,Avenue de l'Indépendance,Infrastructure déficiente,Moto,Autre,Dommages matériels,20,70,Femme,2023-10-18,2023,10,October,Mercredi,3.863,11.521,Pluie
ACC-02342,Carrefour Poste Centrale,Infrastructure déficiente,Véhicule tourisme,Autre,Dommages matériels,17,45,Homme,2022-08-16,2022,8,August,Mardi,3.861742800875151,11.520971943019246,Pluie
ACC-02343,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,14,30,Homme,2024-05-10,2024,5,May,Vendredi,3.861742800875151,11.520971943019246,Pluie
ACC-02344,Boulevard du 20 Mai,Excès de vitesse,Taxi,Particulier,Dommages matériels,18,26,Homme,2021-08-14,2021,8,August,Samedi,3.864269053436714,11.517238307980946,Pluie
ACC-02345,Rue de Natchigal,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,16,18,Homme,2020-01-24,2020,1,January,Vendredi,3.862,11.519,Clair
ACC-02346,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Blessures corporelles,10,18,Homme,2024-10-28,2024,10,October,Lundi,3.866,11.518,Pluie
ACC-02347,Avenue Amadou Ahidjo,Infrastructure déficiente,Taxi,Transporteur,Dommages matériels,22,24,Homme,2020-01-28,2020,1,January,Mardi,3.866,11.518,Clair
ACC-02348,Boulevard du 20 Mai,Excès de vitesse,Taxi,Particulier,Dommages matériels,21,48,Homme,2020-04-30,2020,4,April,Jeudi,3.864269053436714,11.517238307980946,Pluie
ACC-02349,Avenue Amadou Ahidjo,Utilisation du téléphone,Véhicule utilitaire,Particulier,Dommages matériels,19,39,Femme,2024-02-22,2024,2,February,Jeudi,3.866,11.518,Nuit
ACC-02350,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,20,18,Femme,2024-06-16,2024,6,June,Dimanche,3.861742800875151,11.520971943019246,Brouillard
ACC-02351,Avenue Amadou Ahidjo,Infrastructure déficiente,Véhicule tourisme,Particulier,Dommages matériels,22,21,Femme,2022-05-02,2022,5,May,Lundi,3.866,11.518,Brouillard
ACC-02352,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Autre,Blessures corporelles,20,39,Homme,2021-09-15,2021,9,September,Mercredi,3.862,11.519,Clair
ACC-02353,Avenue Amadou Ahidjo,Utilisation du téléphone,Taxi,Chauffeur professionnel,Dommages matériels,1,60,Femme,2022-06-08,2022,6,June,Mercredi,3.866,11.518,Clair
ACC-02354,Rue de Natchigal,Excès de vitesse,Taxi,Particulier,Dommages matériels,0,18,Homme,2023-09-30,2023,9,September,Samedi,3.862,11.519,Nuit
ACC-02355,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule tourisme,Autre,Dommages matériels,2,41,Homme,2020-01-31,2020,1,January,Vendredi,3.866,11.518,Clair
ACC-02356,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,21,28,Homme,2024-08-05,2024,8,August,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-02357,Rue de Natchigal,Excès de vitesse,Bus,Chauffeur professionnel,Blessures corporelles,13,28,Homme,2023-06-04,2023,6,June,Dimanche,3.862,11.519,Pluie
ACC-02358,Carrefour Poste Centrale,Infrastructure déficiente,Moto,Particulier,Dommages matériels,18,18,Femme,2022-05-19,2022,5,May,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-02359,Rue Narvick,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,16,44,Homme,2023-06-27,2023,6,June,Mardi,3.8654733025149355,11.519040752498785,Pluie
ACC-02360,Carrefour Poste Centrale,Défaillance technique,Moto,Chauffeur professionnel,Dommages matériels,19,27,Homme,2020-02-19,2020,2,February,Mercredi,3.861742800875151,11.520971943019246,Brouillard
ACC-02361,Carrefour Poste Centrale,Non-respect des priorités,Véhicule utilitaire,Transporteur,Dommages matériels,18,29,Homme,2021-12-26,2021,12,December,Dimanche,3.861742800875151,11.520971943019246,Clair
ACC-02362,Boulevard du 20 Mai,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,22,49,Femme,2021-01-23,2021,1,January,Samedi,3.864269053436714,11.517238307980946,Clair
ACC-02363,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Autre,Dommages matériels,15,50,Homme,2022-08-01,2022,8,August,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-02364,Carrefour Pharmacie du Soleil,Excès de vitesse,Moto,Transporteur,Dommages matériels,18,24,Homme,2024-12-09,2024,12,December,Lundi,3.8671058413609636,11.516773975142678,Brouillard
ACC-02365,Avenue Kennedy,Excès de vitesse,Taxi,Particulier,Dommages matériels,20,39,Homme,2023-08-04,2023,8,August,Vendredi,3.8642101789934955,11.520199466831677,Clair
ACC-02366,Carrefour Poste Centrale,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,17,48,Homme,2024-09-26,2024,9,September,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-02367,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Blessures corporelles,20,32,Homme,2024-11-24,2024,11,November,Dimanche,3.861742800875151,11.520971943019246,Pluie
ACC-02368,Rue Narvick,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,15,45,Homme,2024-06-02,2024,6,June,Dimanche,3.8654733025149355,11.519040752498785,Clair
ACC-02369,Carrefour J'aime mon pays,Non-respect des priorités,Véhicule tourisme,Autre,Dommages matériels,18,30,Homme,2022-10-11,2022,10,October,Mardi,3.8659711733356867,11.515636718507722,Clair
ACC-02370,Avenue Amadou Ahidjo,Utilisation du téléphone,Moto,Chauffeur professionnel,Blessures corporelles,1,29,Femme,2021-04-19,2021,4,April,Lundi,3.866,11.518,Pluie
ACC-02371,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,16,21,Homme,2022-01-25,2022,1,January,Mardi,3.866,11.518,Nuit
ACC-02372,Avenue de l'Indépendance,Excès de vitesse,Taxi,Particulier,Dommages matériels,0,60,Homme,2021-08-25,2021,8,August,Mercredi,3.863,11.521,Clair
ACC-02373,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,20,27,Homme,2022-07-14,2022,7,July,Jeudi,3.866,11.518,Clair
ACC-02374,Boulevard du 20 Mai,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,14,22,Homme,2022-10-26,2022,10,October,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-02375,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Particulier,Blessures corporelles,20,19,Homme,2022-03-03,2022,3,March,Jeudi,3.866,11.518,Pluie
ACC-02376,Carrefour J'aime mon pays,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,21,36,Homme,2021-02-15,2021,2,February,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-02377,Carrefour J'aime mon pays,Non-respect des priorités,Taxi,Chauffeur professionnel,Dommages matériels,16,19,Homme,2021-10-23,2021,10,October,Samedi,3.8659711733356867,11.515636718507722,Nuit
ACC-02378,Avenue de l'Indépendance,Non-respect des priorités,Véhicule tourisme,Particulier,Dommages matériels,18,24,Femme,2023-09-09,2023,9,September,Samedi,3.863,11.521,Clair
ACC-02379,Boulevard du 20 Mai,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,17,46,Homme,2023-11-23,2023,11,November,Jeudi,3.864269053436714,11.517238307980946,Clair
ACC-02380,Avenue de l'Indépendance,Défaillance technique,Véhicule tourisme,Particulier,Blessures corporelles,14,41,Homme,2023-07-29,2023,7,July,Samedi,3.863,11.521,Clair
ACC-02381,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,18,18,Femme,2020-07-09,2020,7,July,Jeudi,3.863,11.521,Brouillard
ACC-02382,Avenue de l'Indépendance,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,9,45,Homme,2022-02-24,2022,2,February,Jeudi,3.863,11.521,Clair
ACC-02383,Rue de Natchigal,Utilisation du téléphone,Bus,Particulier,Dommages matériels,21,35,Homme,2021-08-07,2021,8,August,Samedi,3.862,11.519,Clair
ACC-02384,Boulevard du 20 Mai,Excès de vitesse,Taxi,Autre,Dommages matériels,0,52,Homme,2022-08-16,2022,8,August,Mardi,3.864269053436714,11.517238307980946,Clair
ACC-02385,Carrefour J'aime mon pays,Excès de vitesse,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,6,56,Homme,2021-05-14,2021,5,May,Vendredi,3.8659711733356867,11.515636718507722,Pluie
ACC-02386,Avenue Kennedy,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,22,18,Homme,2021-08-02,2021,8,August,Lundi,3.8642101789934955,11.520199466831677,Clair
ACC-02387,Boulevard du 20 Mai,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,15,46,Homme,2022-03-26,2022,3,March,Samedi,3.864269053436714,11.517238307980946,Pluie
ACC-02388,Avenue Amadou Ahidjo,Non-respect des priorités,Bus,Transporteur,Dommages matériels,19,59,Homme,2023-12-28,2023,12,December,Jeudi,3.866,11.518,Clair
ACC-02389,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Mortels,16,38,Homme,2022-12-22,2022,12,December,Jeudi,3.866,11.518,Nuit
ACC-02390,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule tourisme,Particulier,Dommages matériels,14,45,Homme,2024-01-16,2024,1,January,Mardi,3.866,11.518,Brouillard
ACC-02391,Boulevard du 20 Mai,Excès de vitesse,Taxi,Particulier,Dommages matériels,7,38,Homme,2024-02-25,2024,2,February,Dimanche,3.864269053436714,11.517238307980946,Clair
ACC-02392,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,20,49,Homme,2024-07-27,2024,7,July,Samedi,3.861742800875151,11.520971943019246,Nuit
ACC-02393,Boulevard du 20 Mai,Non-respect des priorités,Moto,Transporteur,Dommages matériels,15,40,Femme,2024-01-05,2024,1,January,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-02394,Carrefour Poste Centrale,Excès de vitesse,Taxi,Particulier,Blessures corporelles,20,18,Homme,2023-08-23,2023,8,August,Mercredi,3.861742800875151,11.520971943019246,Pluie
ACC-02395,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Blessures corporelles,20,33,Homme,2022-02-18,2022,2,February,Vendredi,3.862,11.519,Clair
ACC-02396,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,0,32,Homme,2024-10-24,2024,10,October,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-02397,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,1,45,Homme,2022-07-31,2022,7,July,Dimanche,3.861742800875151,11.520971943019246,Clair
ACC-02398,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,19,52,Homme,2023-02-23,2023,2,February,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-02399,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule utilitaire,Transporteur,Dommages matériels,8,31,Homme,2020-09-21,2020,9,September,Lundi,3.866,11.518,Clair
ACC-02400,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,18,18,Homme,2020-01-07,2020,1,January,Mardi,3.866,11.518,Pluie
ACC-02401,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,19,39,Homme,2023-12-07,2023,12,December,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-02402,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,18,23,Homme,2023-05-14,2023,5,May,Dimanche,3.861742800875151,11.520971943019246,Pluie
ACC-02403,Boulevard du 20 Mai,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,21,25,Femme,2023-04-17,2023,4,April,Lundi,3.864269053436714,11.517238307980946,Pluie
ACC-02404,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,15,70,Homme,2024-01-31,2024,1,January,Mercredi,3.8659711733356867,11.515636718507722,Pluie
ACC-02405,Avenue Amadou Ahidjo,Infrastructure déficiente,Véhicule tourisme,Autre,Mortels,15,24,Homme,2024-02-28,2024,2,February,Mercredi,3.866,11.518,Pluie
ACC-02406,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,14,18,Femme,2021-11-25,2021,11,November,Jeudi,3.866,11.518,Clair
ACC-02407,Boulevard du 20 Mai,Infrastructure déficiente,Véhicule utilitaire,Transporteur,Dommages matériels,15,44,Homme,2022-09-18,2022,9,September,Dimanche,3.864269053436714,11.517238307980946,Clair
ACC-02408,Carrefour J'aime mon pays,Excès de vitesse,Bus,Chauffeur professionnel,Dommages matériels,21,45,Homme,2024-01-06,2024,1,January,Samedi,3.8659711733356867,11.515636718507722,Clair
ACC-02409,Rue de Natchigal,Utilisation du téléphone,Véhicule tourisme,Chauffeur professionnel,Mortels,14,48,Homme,2022-07-06,2022,7,July,Mercredi,3.862,11.519,Nuit
ACC-02410,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Mortels,19,47,Homme,2023-06-05,2023,6,June,Lundi,3.8671058413609636,11.516773975142678,Clair
ACC-02411,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,9,37,Homme,2022-01-17,2022,1,January,Lundi,3.866,11.518,Pluie
ACC-02412,Carrefour Poste Centrale,Non-respect des priorités,Véhicule tourisme,Autre,Blessures corporelles,11,37,Homme,2020-05-25,2020,5,May,Lundi,3.861742800875151,11.520971943019246,Brouillard
ACC-02413,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,21,49,Femme,2024-05-12,2024,5,May,Dimanche,3.8671058413609636,11.516773975142678,Nuit
ACC-02414,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Mortels,20,59,Homme,2023-08-12,2023,8,August,Samedi,3.861742800875151,11.520971943019246,Clair
